"Country","City/Town","Address/Location","Latitude","Longitude","Coordinates","Location Type","ID #","Incident Reporting Date","Incident Start Date","Incident End Date","Trafficking Type","Trafficking Sub-Type","Recruitment Method","Control Method","Transportation Method","Trafficker Nationality","Trafficker Gender","Trafficker Age","Victim Nationality","Victim Gender","Victim Age","Incident Summary","URL Source Article","Info Source","BoI Name","BOI Type","BoI Location","BoI Open Hours","Data Provider","Data Source"
"United States","","","","","31.52794,-87.32471","Source","60121ecfa00115746dac413a","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.thealabamabaptist.org/human-trafficking-enslaves-image-bearers-of-god/","Internet/URL","","","","","","tah"
"United States","","","","","33.52066,-86.80249","Source","60121ecfa00115746dac413a","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.thealabamabaptist.org/human-trafficking-enslaves-image-bearers-of-god/","Internet/URL","","","","","","tah"
"United States","","","","","34.7304,-86.58594","Source","60121ecfa00115746dac413a","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.thealabamabaptist.org/human-trafficking-enslaves-image-bearers-of-god/","Internet/URL","","","","","","tah"
"United States","","","","","30.66097,-87.74984","Source","60121ecfa00115746dac413a","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.thealabamabaptist.org/human-trafficking-enslaves-image-bearers-of-god/","Internet/URL","","","","","","tah"
"United States","","","","","32.36681,-86.29997","Unknown","60121ecfa00115746dac413a","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.thealabamabaptist.org/human-trafficking-enslaves-image-bearers-of-god/","Internet/URL","","","","","","tah"
"United States","","","","","34.26783,-86.20878","Unknown","60121ecfa00115746dac413a","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.thealabamabaptist.org/human-trafficking-enslaves-image-bearers-of-god/","Internet/URL","","","","","","tah"
"Georgia","","","","","41.99998,43.4999","Target","60121ecfa00115746dac4146","","","","Child Trafficking","Sexual Servitude","","Minor","AIRPORT","","","","","","","","https://times-herald.com/news/2021/01/street-grace-hosts-night-of-awareness-for-human-trafficking","Internet/URL","","","","","","tah"
"United States","","","","","33.749,-84.38798","Target","60121ecfa00115746dac4146","","","","Child Trafficking","Sexual Servitude","","Minor","AIRPORT","","","","","","","","https://times-herald.com/news/2021/01/street-grace-hosts-night-of-awareness-for-human-trafficking","Internet/URL","","","","","","tah"
"United States","","","","","27.94752,-82.45843","Unknown","60121ecfa00115746dac4139","","","","Child Trafficking","Sexual Servitude","","Minor","SEAPORT","","","","","","","","https://miami.cbslocal.com/2021/01/26/miami-dade-county-officials-announce-measures-to-combat-human-trafficking/","Internet/URL","","","","","","tah"
"Georgia","","","","","41.99998,43.4999","Trafficker_Origin_Nationality","60121ecfa00115746dac4139","","","","Child Trafficking","Sexual Servitude","","Minor","SEAPORT","","","","","","","","https://miami.cbslocal.com/2021/01/26/miami-dade-county-officials-announce-measures-to-combat-human-trafficking/","Internet/URL","","","","","","tah"
"United States","","","","","25.77427,-80.19366","Reference","60121ecfa00115746dac4139","","","","Child Trafficking","Sexual Servitude","","Minor","SEAPORT","","","","","","","","https://miami.cbslocal.com/2021/01/26/miami-dade-county-officials-announce-measures-to-combat-human-trafficking/","Internet/URL","","","","","","tah"
"United States","","","","","28.75054,-82.5001","Arrest","60121ecfa00115746dac4139","","","","Child Trafficking","Sexual Servitude","","Minor","SEAPORT","","","","","","","","https://miami.cbslocal.com/2021/01/26/miami-dade-county-officials-announce-measures-to-combat-human-trafficking/","Internet/URL","","","","","","tah"
"United States","","","","","34.64621,-89.30535","Unknown","60121ecfa00115746dac4153","","","","Child Trafficking","Illicit Activities","","Minor","","","","","","","","","https://www.wapt.com/article/marshall-co-man-arrested-for-involvement-in-human-trafficking-situation/35326896","Internet/URL","","","","","","tah"
"Syria","","","","","33.5102,36.29128","Source","60121ecfa00115746dac4129","","","","Child Trafficking","","","Sexual Abuse","","","","","","","","","https://news.abs-cbn.com/news/01/26/21/foreign-affairs-chief-vows-to-bring-home-pinoy-human-trafficking-victims-in-syria","Internet/URL","","","","","","tah"
"Philippines","","","","","13.24513,123.96525","Unknown","60121ecfa00115746dac4129","","","","Child Trafficking","","","Sexual Abuse","","","","","","","","","https://news.abs-cbn.com/news/01/26/21/foreign-affairs-chief-vows-to-bring-home-pinoy-human-trafficking-victims-in-syria","Internet/URL","","","","","","tah"
"United States","","","","","34.50034,-106.00085","Target","60121ecfa00115746dac4138","","","","Sexual Exploitation","Illicit Activities","","Minor","","","","","","","","","https://www.wjtv.com/border-report-tour/nm-lawmakers-move-to-crack-down-on-human-trafficking/","Internet/URL","","","","","","tah"
"United States","","","","","31.25044,-99.25061","Unknown","60121ecfa00115746dac4138","","","","Sexual Exploitation","Illicit Activities","","Minor","","","","","","","","","https://www.wjtv.com/border-report-tour/nm-lawmakers-move-to-crack-down-on-human-trafficking/","Internet/URL","","","","","","tah"
"Canada","","","","","51.05011,-114.08529","Source","60121ecfa00115746dac413d","","","","Child Sexual Exploitation","Sexual Servitude","","Minor","","","","","","","","","https://calgary.ctvnews.ca/calgary-man-charged-with-human-trafficking-sexual-exploitation-of-teenage-girls-1.5282917","Internet/URL","","","","","","tah"
"Cambodia","","","","","13,105","Unknown","60121ecfa00115746dac4126","","","","Labour Exploitation","Illicit Activities","","Restricts Access to/Manipulates Children","","","","","","","","","https://www.thestar.com.my/aseanplus/aseanplus-news/2021/01/26/cambodia039s-anti-human-trafficking-efforts-lauded","Internet/URL","","","","","","tah"
"United States","","","","","47.50012,-120.50147","Source","60121ecfa00115746dac4126","","","","Labour Exploitation","Illicit Activities","","Restricts Access to/Manipulates Children","","","","","","","","","https://www.thestar.com.my/aseanplus/aseanplus-news/2021/01/26/cambodia039s-anti-human-trafficking-efforts-lauded","Internet/URL","","","","","","tah"
"United States","","","","","34.76225,-89.50305","Arrest","60121ecfa00115746dac4144","","","","Child Trafficking","","","Minor","","","","","","","","","https://www.picayuneitem.com/2021/01/mbi-human-trafficking-investigation-leads-to-arrest/","Internet/URL","","","","","","tah"
"Georgia","","","","","41.99998,43.4999","Arrest","60135ecc4c670825a7cedc1e","","","","Child Trafficking","Sexual Servitude","","Minor","","","","","","","","","https://www.13wmaz.com/article/news/local/warner-robins-group-reacts-to-new-legislation-targeting-human-trafficking/93-7d95f487-9281-419f-b572-bf45ec54e024","Internet/URL","","","","","","tah"
"Nigeria","","","","","6.33333,7","Arrest","60135ecc4c670825a7cedc27","","","","Child Trafficking","","","Minor","","","","","","","","","http://saharareporters.com/2021/01/27/police-rescue-five-newborn-babies-human-trafficking-gang-anambra","Internet/URL","","","","","","tah"
"Australia","","","","","-25,135","Target","60135ecc4c670825a7cedc16","","","","Forced Criminality","Illicit Activities","","Forced","","","","","","","","","https://www.dailymail.co.uk/news/article-9190739/senator-rex-patrick-wants-australia-ban-chinese-imports-using-forced-labour-uighur-muslims.html","Internet/URL","","","","","","tah"
"China","","","","","22.62207,108.49282","Reference","60135ecc4c670825a7cedc16","","","","Forced Criminality","Illicit Activities","","Forced","","","","","","","","","https://www.dailymail.co.uk/news/article-9190739/senator-rex-patrick-wants-australia-ban-chinese-imports-using-forced-labour-uighur-muslims.html","Internet/URL","","","","","","tah"
"United Kingdom","","","","","54.75844,-2.69531","Unknown","60135ecc4c670825a7cedc16","","","","Forced Criminality","Illicit Activities","","Forced","","","","","","","","","https://www.dailymail.co.uk/news/article-9190739/senator-rex-patrick-wants-australia-ban-chinese-imports-using-forced-labour-uighur-muslims.html","Internet/URL","","","","","","tah"
"Canada","","","","","45.72266,-65.50663","Source","60136760b856dfb9c01c3a3a","","","","Child Sexual Exploitation","Servitude","","Minor","","","","","","","","","https://www.cypnow.co.uk/news/article/delivery-drivers-and-tradesmen-offered-free-training-to-spot-child-abuse-during-lockdown","Internet/URL","","","","","","tah"
"United Kingdom","","","","","50.83088,-0.1672","Target","60136760b856dfb9c01c3a3a","","","","Child Sexual Exploitation","Servitude","","Minor","","","","","","","","","https://www.cypnow.co.uk/news/article/delivery-drivers-and-tradesmen-offered-free-training-to-spot-child-abuse-during-lockdown","Internet/URL","","","","","","tah"
"United Kingdom","","","","","50.82838,-0.13947","Unknown","60136760b856dfb9c01c3a3a","","","","Child Sexual Exploitation","Servitude","","Minor","","","","","","","","","https://www.cypnow.co.uk/news/article/delivery-drivers-and-tradesmen-offered-free-training-to-spot-child-abuse-during-lockdown","Internet/URL","","","","","","tah"
"United States","","","","","46.25024,-94.25055","Reference","60136760b856dfb9c01c3a39","","","","Child Labour","Pre-School/Child Day Care Service","","Minor","","","","","","","","","https://www.futurity.org/child-neglect-poverty-eitc-2508382-2/","Internet/URL","","","","","","tah"
"United States","","","","","35.49209,-97.50328","Source","60136760b856dfb9c01c3a39","","","","Child Labour","Pre-School/Child Day Care Service","","Minor","","","","","","","","","https://www.futurity.org/child-neglect-poverty-eitc-2508382-2/","Internet/URL","","","","","","tah"
"United States","","","","","46.25024,-94.25055","Reference","60136760b856dfb9c01c3a17","","","","Child Sexual Exploitation","Sexual Servitude","","Minor","","","","","","","","","http://www.healthnewsdigest.com/news/Children_s_Health_200/Anti-poverty-Policies-Can-Reduce-Reports-of-Child-Neglect.shtml","Internet/URL","","","","","","tah"
"United States","","","","","35.49209,-97.50328","Source","60136760b856dfb9c01c3a17","","","","Child Sexual Exploitation","Sexual Servitude","","Minor","","","","","","","","","http://www.healthnewsdigest.com/news/Children_s_Health_200/Anti-poverty-Policies-Can-Reduce-Reports-of-Child-Neglect.shtml","Internet/URL","","","","","","tah"
"United States","","","","","39.76,-98.5","Unknown","60136760b856dfb9c01c3a28","","","","Child Sexual Exploitation","","","Sexual Abuse","","","","","","","","","https://sputniknews.com/us/202101271081891208-epsteins-madam-ghislaine-maxwell-seeks-dismissal-of-sex-abuse-case-because-jury-too-white/","Internet/URL","","","","","","tah"
"Togo","","","","","8.66667,1.08333","Rescued","60135ecc4c670825a7cedc1a","","","","Child Trafficking","Illicit Activities","","Minor","","","","","","","","","https://www.ghanaweb.com/ghanahomepage/newsarchive/two-arrested-for-child-trafficking-in-tatale-1164730","Internet/URL","","","","","","tah"
"United States","","","","","32.75041,-86.75026","Unknown","60136760b856dfb9c01c3a31","","","","Child Sexual Exploitation","Illicit Activities","","Sexual Abuse","","","","","","","","","https://www.al.com/news/tuscaloosa/2021/01/pickens-county-corrections-officer-arrested-on-sex-abuse-other-charges.html","Internet/URL","","","","","","tah"
"United States","","","","","33.68455,-87.83085","Unknown","60136760b856dfb9c01c3a31","","","","Child Sexual Exploitation","Illicit Activities","","Sexual Abuse","","","","","","","","","https://www.al.com/news/tuscaloosa/2021/01/pickens-county-corrections-officer-arrested-on-sex-abuse-other-charges.html","Internet/URL","","","","","","tah"
"United States","","","","","39.96118,-82.99879","Target","60135ecc4c670825a7cedc1f","","","","Child Trafficking","Arts and Entertainment","","Minor","","","","","","","","","https://www.columbusalive.com/news/20210126/amid-multiple-covid-pivots-freedom-la-cart-hosts-empowher-event","Internet/URL","","","","","","tah"
"Canada","","","","","43.70011,-79.4163","Arrest","60135ecc4c670825a7cedc20","","","","Child Sexual Exploitation","Sexual Servitude","","Minor","","","","","","","","","https://www.680news.com/2021/01/27/officers-charge-former-toronto-youth-pastor-with-sexual-exploitation-kieran-naidoo/","Internet/URL","","","","","","tah"
"United States","","","","","28.75054,-82.5001","Arrest","60136760b856dfb9c01c3a48","","","","Child Sexual Exploitation","","","Minor","","","","","","","","","https://en.buradabiliyorum.com/childrens-book-author-jennifer-wolfthal-charged-with-abusing-her-kids/","Internet/URL","","","","","","tah"
"United States","","","","","39.76,-98.5","Target","60136760b856dfb9c01c3a2c","","","","Child Sexual Exploitation","Arts and Entertainment","","Forced","TRUCK","","","","","","","","https://english.elpais.com/society/2021-01-26/in-a-first-in-spain-jesuits-to-pay-compensation-to-victims-of-sexual-abuse.html","Internet/URL","","","","","","tah"
"Ireland","","","","","53,-8","Target","60136760b856dfb9c01c3a2c","","","","Child Sexual Exploitation","Arts and Entertainment","","Forced","TRUCK","","","","","","","","https://english.elpais.com/society/2021-01-26/in-a-first-in-spain-jesuits-to-pay-compensation-to-victims-of-sexual-abuse.html","Internet/URL","","","","","","tah"
"France","","","","","46,2","Target","60136760b856dfb9c01c3a2c","","","","Child Sexual Exploitation","Arts and Entertainment","","Forced","TRUCK","","","","","","","","https://english.elpais.com/society/2021-01-26/in-a-first-in-spain-jesuits-to-pay-compensation-to-victims-of-sexual-abuse.html","Internet/URL","","","","","","tah"
